qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
3748,354,67,5,16,15,1:20.096,1:19.847,\N
3749,354,2,15,22,16,1:20.174,1:19.899,\N
3750,354,24,10,15,17,1:20.592,1:20.357,\N
3751,354,16,10,14,18,1:20.830,\N,\N
3752,354,10,166,24,19,1:22.130,\N,\N
3753,354,15,205,18,20,1:22.250,\N,\N
3754,354,5,205,19,21,1:22.378,\N,\N
3755,354,810,166,25,22,1:22.810,\N,\N
3756,354,32,164,20,23,1:23.083,\N,\N
3757,354,811,164,21,24,1:23.796,\N,\N
3758,355,20,9,5,1,1:40.318,1:39.874,1:39.394
3759,355,1,1,2,2,1:40.335,1:40.119,1:39.425
3760,355,4,6,8,3,1:40.170,1:40.311,1:39.792
3761,355,18,1,1,4,1:40.877,1:40.014,1:39.823
3762,355,17,9,6,5,1:40.690,1:40.074,1:39.925
3763,355,13,6,7,6,1:40.942,1:40.323,1:40.202
3764,355,22,3,9,7,1:40.904,1:40.476,1:40.203
3765,355,30,131,3,8,1:41.222,1:40.452,1:40.516
3766,355,3,131,4,9,1:40.231,1:40.060,1:40.589
3767,355,808,4,12,10,1:41.018,1:40.658,1:40.901
3768,355,9,4,11,11,1:41.336,1:40.780,\N
3769,355,155,15,23,12,1:41.045,1:40.783,\N
3770,355,16,10,14,13,1:41.473,1:40.914,\N
3771,355,2,15,22,14,1:41.409,1:41.113,\N
3772,355,807,3,10,15,1:41.015,1:41.418,\N
3773,355,24,10,15,16,1:41.681,1:41.642,\N
3774,355,153,5,17,17,1:41.707,1:41.738,\N
3775,355,67,5,16,18,1:41.824,\N,\N
3776,355,15,205,18,19,1:43.516,\N,\N
3777,355,5,205,19,20,1:43.712,\N,\N
3778,355,10,166,24,21,1:44.095,\N,\N
3779,355,810,166,25,22,1:44.510,\N,\N
3780,355,811,164,21,23,1:45.085,\N,\N
3781,355,32,164,20,24,1:45.296,\N,\N
3782,108,30,6,1,1,1:27.173,\N,\N
3783,108,22,6,2,2,1:27.418,\N,\N
3784,108,31,3,3,3,1:28.101,\N,\N
3785,108,49,15,10,4,1:28.274,\N,\N
3786,108,44,7,20,5,1:28.288,\N,\N
3787,108,35,16,16,6,1:28.420,\N,\N
3788,108,2,15,9,7,1:28.464,\N,\N
3789,108,18,16,17,8,1:28.682,\N,\N
3790,108,23,3,4,9,1:28.830,\N,\N
3791,108,4,4,8,10,1:28.928,\N,\N
3792,108,14,1,5,11,1:29.105,\N,\N
3793,108,15,4,7,12,1:29.136,\N,\N
3794,108,21,17,11,13,1:29.344,\N,\N
3795,108,17,19,14,14,1:29.367,\N,\N
3796,108,8,1,6,15,1:29.470,\N,\N
3797,108,43,7,21,16,1:29.538,\N,\N
3798,108,52,17,12,17,1:31.242,\N,\N
3799,108,42,19,15,18,1:31.723,\N,\N
3800,108,51,18,18,19,\N,\N,\N
3801,108,50,18,19,20,\N,\N,\N
3802,110,22,6,2,1,1:13.807,\N,\N
3803,110,14,1,5,2,1:13.818,\N,\N
3804,110,17,19,14,3,1:13.851,\N,\N
3805,110,8,1,6,4,1:13.866,\N,\N
3806,110,15,4,7,5,1:13.953,\N,\N
3807,110,23,3,4,6,1:14.124,\N,\N
3808,110,30,6,1,7,1:14.130,\N,\N
3809,110,21,17,11,8,1:14.191,\N,\N
3810,110,31,3,3,9,1:14.223,\N,\N
3811,110,4,4,8,10,1:14.384,\N,\N
3812,110,18,16,17,11,1:14.504,\N,\N
3813,110,2,15,9,12,1:14.631,\N,\N
3814,110,35,16,16,13,1:14.668,\N,\N
3815,110,49,15,10,14,1:14.839,\N,\N
3816,110,44,7,20,15,1:14.839,\N,\N
3817,110,52,17,12,16,1:15.240,\N,\N
3818,110,42,19,15,17,1:15.317,\N,\N
3819,110,43,7,21,18,1:15.641,\N,\N
3820,110,50,18,19,19,1:16.542,\N,\N
3821,110,51,18,18,20,1:16.586,\N,\N
3822,111,30,6,1,1,1:22.327,\N,\N
3823,111,23,3,4,2,1:22.341,\N,\N
3824,111,22,6,2,3,1:22.557,\N,\N
3825,111,31,3,3,4,1:22.789,\N,\N
3826,111,17,19,14,5,1:23.015,\N,\N
3827,111,8,1,6,6,1:23.148,\N,\N
3828,111,35,16,16,7,1:23.160,\N,\N
3829,111,4,4,8,8,1:23.169,\N,\N
3830,111,18,16,17,9,1:23.381,\N,\N
3831,111,44,7,20,10,1:23.460,\N,\N
3832,111,2,15,9,11,1:23.700,\N,\N
3833,111,14,1,5,12,1:23.818,\N,\N
3834,111,43,7,21,13,1:23.838,\N,\N
3835,111,49,15,10,14,1:23.932,\N,\N
3836,111,42,19,15,15,1:24.147,\N,\N
3837,111,15,4,7,16,1:24.190,\N,\N
3838,111,21,17,11,17,1:24.317,\N,\N
3839,111,51,18,18,18,1:25.826,\N,\N
3840,111,52,17,12,19,1:26.357,\N,\N
3841,111,50,18,19,20,\N,\N,\N
3842,112,30,6,1,1,1:17.762,\N,\N
3843,112,22,6,2,2,1:18.020,\N,\N
3844,112,4,4,8,3,1:18.233,\N,\N
3845,112,15,4,7,4,1:18.615,\N,\N
3846,112,18,16,17,5,1:18.704,\N,\N
3847,112,44,7,20,6,1:18.811,\N,\N
3848,112,23,3,4,7,1:19.006,\N,\N
3849,112,14,1,5,8,1:19.128,\N,\N
3850,112,31,3,3,9,1:19.377,\N,\N
3851,112,49,15,10,10,1:19.427,\N,\N
3852,112,35,16,16,11,1:19.563,\N,\N
3853,112,17,19,14,12,1:19.615,\N,\N
3854,112,43,7,21,13,1:19.623,\N,\N
3855,112,2,15,9,14,1:19.646,\N,\N
3856,112,52,17,12,15,1:20.215,\N,\N
3857,112,42,19,15,16,1:20.308,\N,\N
3858,112,21,17,11,17,1:20.976,\N,\N
3859,112,51,18,18,18,1:22.104,\N,\N
3860,112,50,18,19,19,1:22.237,\N,\N
3861,112,8,1,6,20,\N,\N,\N
3862,113,30,6,1,1,1:09.150,\N,\N
3863,113,8,1,6,2,1:09.189,\N,\N
3864,113,31,3,3,3,1:09.391,\N,\N
3865,113,2,15,9,4,1:09.725,\N,\N
3866,113,22,6,2,5,1:09.784,\N,\N
3867,113,15,4,7,6,1:09.890,\N,\N
3868,113,18,16,17,7,1:09.935,\N,\N
3869,113,42,19,15,8,1:10.045,\N,\N
3870,113,21,17,11,9,1:10.105,\N,\N
3871,113,23,3,4,10,1:10.279,\N,\N
3872,113,44,7,20,11,1:10.402,\N,\N
3873,113,35,16,16,12,1:10.618,\N,\N
3874,113,43,7,21,13,1:10.834,\N,\N
3875,113,14,1,5,14,1:10.893,\N,\N
3876,113,49,15,10,15,1:11.307,\N,\N
3877,113,52,17,12,16,1:11.505,\N,\N
3878,113,17,19,14,17,1:11.662,\N,\N
3879,113,51,18,18,18,1:14.508,\N,\N
3880,113,4,4,8,19,1:20.113,\N,\N
3881,113,50,18,19,20,\N,\N,\N
3882,114,23,3,4,1,1:15.259,,
3883,114,8,1,6,2,1:15.295,,
3884,114,31,3,3,3,1:15.415,,
3885,114,15,4,7,4,1:15.500,,
3886,114,30,6,1,5,1:15.644,,
3887,114,14,1,5,6,1:15.700,,
3888,114,22,6,2,7,1:15.820,,
3889,114,4,4,8,8,1:15.884,,
3890,114,17,19,14,9,1:16.237,,
3891,114,43,7,21,10,1:16.744,,
3892,114,35,16,16,11,1:16.755,,
3893,114,21,17,11,12,1:16.967,,
3894,114,42,19,15,13,1:17.103,,
3895,114,2,15,9,14,1:17.176,,
3896,114,49,15,10,15,1:17.402,,
3897,114,52,17,12,16,1:17.452,,
3898,114,44,7,20,17,1:17.464,,
3899,114,50,18,19,18,1:18.706,,
3900,114,51,18,18,19,1:20.063,,
3901,115,23,3,4,1,1:15.529,\N,\N
3902,115,31,3,3,2,1:15.923,\N,\N
3903,115,30,6,1,3,1:16.047,\N,\N
3904,115,4,4,8,4,1:16.048,\N,\N
3905,115,22,6,2,5,1:16.143,\N,\N
3906,115,17,19,14,6,1:16.182,\N,\N
3907,115,44,7,20,7,1:16.598,\N,\N
3908,115,15,4,7,8,1:16.718,\N,\N
3909,115,43,7,21,9,1:16.826,\N,\N
3910,115,49,15,10,10,1:16.939,\N,\N
3911,115,14,1,5,11,1:17.024,\N,\N
3912,115,2,15,9,12,1:17.086,\N,\N
3913,115,42,19,15,13,1:17.337,\N,\N
3914,115,35,16,16,14,1:17.347,\N,\N
3915,115,50,18,19,15,1:18.014,\N,\N
3916,115,21,17,11,16,1:18.036,\N,\N
3917,115,18,16,17,17,1:18.205,\N,\N
3918,115,51,18,18,18,1:18.560,\N,\N
3919,115,52,17,12,19,1:18.692,\N,\N
3920,115,8,1,6,20,\N,\N,\N
3921,116,8,1,6,1,1:31.523,\N,\N
3922,116,30,6,1,2,1:31.555,\N,\N
3923,116,23,3,4,3,1:31.619,\N,\N
3924,116,31,3,3,4,1:31.765,\N,\N
3925,116,22,6,2,5,1:31.780,\N,\N
3926,116,15,4,7,6,1:31.976,\N,\N
3927,116,44,7,20,7,1:32.350,\N,\N
3928,116,4,4,8,8,1:32.424,\N,\N
3929,116,14,1,5,9,1:32.742,\N,\N
3930,116,43,7,21,10,1:32.949,\N,\N
3931,116,17,19,14,11,1:33.066,\N,\N
3932,116,18,16,17,12,1:33.395,\N,\N
3933,116,21,17,11,13,1:33.553,\N,\N
3934,116,52,17,12,14,1:33.827,\N,\N
3935,116,49,15,10,15,1:34.000,\N,\N
3936,116,42,19,15,16,1:34.159,\N,\N
3937,116,35,16,16,17,1:34.596,\N,\N
3938,116,50,18,19,18,1:36.318,\N,\N
3939,116,51,18,18,19,1:36.485,\N,\N
3940,116,2,15,9,20,\N,\N,\N
3941,117,23,3,4,1,1:15.019,\N,\N
3942,117,31,3,3,2,1:15.136,\N,\N
3943,117,30,6,1,3,1:15.480,\N,\N
3944,117,8,1,6,4,1:15.533,\N,\N
3945,117,14,1,5,5,1:15.628,\N,\N
3946,117,15,4,7,6,1:15.967,\N,\N
3947,117,4,4,8,7,1:16.087,\N,\N
3948,117,22,6,2,8,1:16.166,\N,\N
3949,117,17,19,14,9,1:16.308,\N,\N
3950,117,44,7,20,10,1:16.345,\N,\N
3951,117,42,19,15,11,1:16.965,\N,\N
3952,117,35,16,16,12,1:16.990,\N,\N
3953,117,43,7,21,13,1:17.068,\N,\N
3954,117,18,16,17,14,1:17.077,\N,\N
3955,117,2,15,9,15,1:17.445,\N,\N
3956,117,49,15,10,16,1:17.562,\N,\N
3957,117,21,17,11,17,1:18.431,\N,\N
3958,117,52,17,12,18,1:18.514,\N,\N
3959,117,50,18,19,19,1:18.709,\N,\N
3960,117,51,18,18,20,1:19.619,\N,\N
3961,118,22,6,2,1,1:21.209,\N,\N
3962,118,15,4,7,2,1:21.381,\N,\N
3963,118,8,1,6,3,1:21.695,\N,\N
3964,118,23,3,4,4,1:21.727,\N,\N
3965,118,30,6,1,5,1:21.867,\N,\N
3966,118,43,7,21,6,1:22.081,\N,\N
3967,118,31,3,3,7,1:22.214,\N,\N
3968,118,4,4,8,8,1:22.404,\N,\N
3969,118,35,16,16,9,1:22.591,\N,\N
3970,118,42,19,15,10,1:22.634,\N,\N
3971,118,17,19,14,11,1:22.647,\N,\N
3972,118,14,1,5,12,1:22.811,\N,\N
3973,118,44,7,20,13,1:23.042,\N,\N
3974,118,49,15,10,14,1:23.187,\N,\N
3975,118,21,17,11,15,1:23.574,\N,\N
3976,118,2,15,9,16,1:23.844,\N,\N
3977,118,52,17,12,17,1:24.385,\N,\N
3978,118,51,18,18,18,1:25.468,\N,\N
3979,118,50,18,19,19,1:25.759,\N,\N
3980,118,18,16,17,20,\N,\N,\N
3981,119,31,3,3,1,1:15.167,\N,\N
3982,119,23,3,4,2,1:15.185,\N,\N
3983,119,22,6,2,3,1:15.488,\N,\N
3984,119,15,4,7,4,1:15.679,\N,\N
3985,119,8,1,6,5,1:15.874,\N,\N
3986,119,30,6,1,6,1:15.898,\N,\N
3987,119,44,7,20,7,1:16.034,\N,\N
3988,119,4,4,8,8,1:16.483,\N,\N
3989,119,43,7,21,9,1:16.550,\N,\N
3990,119,14,1,5,10,1:16.666,\N,\N
3991,119,17,19,14,11,1:16.775,\N,\N
3992,119,21,17,11,12,1:16.831,\N,\N
3993,119,35,16,16,13,1:17.090,\N,\N
3994,119,49,15,10,14,1:17.169,\N,\N
3995,119,2,15,9,15,1:17.557,\N,\N
3996,119,51,19,15,16,1:18.021,\N,\N
3997,119,18,16,17,17,1:18.085,\N,\N
3998,119,52,17,12,18,1:18.341,\N,\N
3999,119,50,18,19,19,1:19.023,\N,\N
4000,119,53,18,18,20,1:19.174,\N,\N
4001,120,4,4,8,1,1:21.688,\N,\N
4002,120,23,3,4,2,1:21.944,\N,\N
4003,120,17,19,14,3,1:22.027,\N,\N
4004,120,31,3,3,4,1:22.180,\N,\N
4005,120,22,6,2,5,1:22.180,\N,\N
4006,120,15,4,7,6,1:22.610,\N,\N
4007,120,8,1,6,7,1:22.742,\N,\N
4008,120,30,6,1,8,1:22.755,\N,\N
4009,120,14,1,5,9,1:23.060,\N,\N
4010,120,44,7,20,10,1:23.369,\N,\N
4011,120,2,15,9,11,1:23.621,\N,\N
4012,120,51,19,15,12,1:23.660,\N,\N
4013,120,21,17,11,13,1:23.726,\N,\N
4014,120,18,16,17,14,1:23.847,\N,\N
4015,120,43,7,21,15,1:23.982,\N,\N
4016,120,35,16,16,16,1:24.100,\N,\N
4017,120,49,15,10,17,1:24.569,\N,\N
4018,120,50,18,19,18,1:26.423,\N,\N
4019,120,47,17,12,19,1:26.678,\N,\N
4020,120,53,18,18,20,1:28.907,\N,\N
4021,121,30,6,1,1,1:20.963,\N,\N
4022,121,31,3,3,2,1:21.014,\N,\N
4023,121,22,6,2,3,1:21.242,\N,\N
4024,121,8,1,6,4,1:21.466,\N,\N
4025,121,48,3,4,5,1:21.834,\N,\N
4026,121,15,4,7,6,1:21.944,\N,\N
4027,121,18,16,17,7,1:22.301,\N,\N
4028,121,14,1,5,8,1:22.471,\N,\N
4029,121,44,7,20,9,1:22.488,\N,\N
4030,121,35,16,16,10,1:22.717,\N,\N
4031,121,17,19,14,11,1:22.754,\N,\N
4032,121,43,7,21,12,1:22.914,\N,\N
4033,121,21,17,11,13,1:22.992,\N,\N
4034,121,49,15,10,14,1:23.216,\N,\N
4035,121,51,19,15,15,1:23.484,\N,\N
4036,121,2,15,9,16,1:23.803,\N,\N
4037,121,50,18,19,17,1:25.078,\N,\N
4038,121,47,17,12,18,1:25.881,\N,\N
4039,121,53,18,18,19,1:26.778,\N,\N
4040,121,4,4,8,20,1:40.405,\N,\N
4041,122,8,1,6,1,1:11.670,\N,\N
4042,122,22,6,2,2,1:11.794,\N,\N
4043,122,44,7,20,3,1:11.920,\N,\N
4044,122,31,3,3,4,1:11.948,\N,\N
4045,122,23,3,4,5,1:12.078,\N,\N
4046,122,4,4,8,6,1:12.087,\N,\N
4047,122,30,6,1,7,1:12.194,\N,\N
4048,122,14,1,5,8,1:12.297,\N,\N
4049,122,43,7,21,9,1:12.326,\N,\N
4050,122,15,4,7,10,1:12.566,\N,\N
4051,122,18,16,17,11,1:12.695,\N,\N
4052,122,35,16,16,12,1:13.050,\N,\N
4053,122,2,15,9,13,1:13.083,\N,\N
4054,122,17,19,14,14,1:13.269,\N,\N
4055,122,49,15,10,15,1:13.447,\N,\N
4056,122,51,19,15,16,1:13.585,\N,\N
4057,122,21,17,11,17,1:13.798,\N,\N
4058,122,52,17,12,18,1:14.027,\N,\N
4059,122,50,18,19,19,1:15.360,\N,\N
4060,122,53,18,18,20,1:15.644,\N,\N
4061,123,22,6,2,1,1:31.713,\N,\N
4062,123,31,3,3,2,1:32.412,\N,\N
4063,123,43,7,21,3,1:32.419,\N,\N
4064,123,44,7,20,4,1:32.862,\N,\N
4065,123,4,4,8,5,1:33.044,\N,\N
4066,123,17,19,14,6,1:33.106,\N,\N
4067,123,14,1,5,7,1:33.137,\N,\N
4068,123,8,1,6,8,1:33.272,\N,\N
4069,123,18,16,17,9,1:33.474,\N,\N
4070,123,51,19,15,10,1:33.558,\N,\N
4071,123,2,15,9,11,1:33.632,\N,\N
4072,123,49,15,10,12,1:33.896,\N,\N
4073,123,11,16,16,13,1:33.924,\N,\N
4074,123,30,6,1,14,1:34.302,\N,\N
4075,123,52,17,12,15,1:34.771,\N,\N
4076,123,21,17,11,16,1:34.912,\N,\N
4077,123,50,18,19,17,1:34.975,\N,\N
4078,123,53,18,18,18,1:37.226,\N,\N
4079,123,23,3,4,19,\N,\N,\N
4080,123,15,4,7,20,\N,\N,\N
4081,90,30,6,1,1,1:24.408,\N,\N
4082,90,22,6,2,2,1:24.482,\N,\N
4083,90,31,3,3,3,1:24.998,\N,\N
4084,90,18,16,9,4,1:24.998,\N,\N
4085,90,4,4,8,5,1:25.699,\N,\N
4086,90,17,19,14,6,1:25.805,\N,\N
4087,90,11,16,10,7,1:25.851,\N,\N
4088,90,23,3,4,8,1:25.925,\N,\N
4089,90,15,4,7,9,1:26.290,\N,\N
4090,90,8,1,6,10,1:26.297,\N,\N
4091,90,13,15,12,11,1:27.065,\N,\N
4092,90,14,1,5,12,1:27.294,\N,\N
4093,90,43,7,16,13,1:27.823,\N,\N
4094,90,21,15,11,14,1:27.845,\N,\N
4095,90,2,17,18,15,1:28.178,\N,\N
4096,90,45,17,19,16,1:30.140,\N,\N
4097,90,47,18,21,17,1:30.681,\N,\N
4098,90,44,7,17,18,\N,\N,\N
4099,90,32,19,15,19,\N,\N,\N
4100,90,46,18,20,20,\N,\N,\N
4101,91,30,6,1,1,1:33.074,\N,\N
4102,91,17,19,14,2,1:33.715,\N,\N
4103,91,22,6,2,3,1:33.756,\N,\N
4104,91,31,3,3,4,1:34.054,\N,\N
4105,91,8,1,6,5,1:34.164,\N,\N
4106,91,18,16,9,6,1:34.221,\N,\N
4107,91,23,3,4,7,1:34.235,\N,\N
4108,91,15,4,7,8,1:34.413,\N,\N
4109,91,14,1,5,9,1:34.602,\N,\N
4110,91,43,7,16,10,1:34.917,\N,\N
4111,91,13,15,12,11,1:35.039,\N,\N
4112,91,21,15,11,12,1:35.061,\N,\N
4113,91,32,19,15,13,1:35.158,\N,\N
4114,91,44,7,17,14,1:35.617,\N,\N
4115,91,2,17,18,15,1:36.569,\N,\N
4116,91,46,18,20,16,1:38.577,\N,\N
4117,91,47,18,21,17,1:39.272,\N,\N
4118,91,45,17,19,18,1:39.902,\N,\N
4119,91,4,4,8,19,\N,\N,\N
4120,91,11,16,10,20,\N,\N,\N
4121,92,30,6,1,1,1:30.139,\N,\N
4122,92,22,6,2,2,1:30.530,\N,\N
4123,92,31,3,3,3,1:30.581,\N,\N
4124,92,23,3,4,4,1:30.633,\N,\N
4125,92,11,16,10,5,1:30.827,\N,\N
4126,92,18,16,9,6,1:30.856,\N,\N
4127,92,15,4,7,7,1:30.971,\N,\N
4128,92,44,7,17,8,1:31.686,\N,\N
4129,92,43,7,16,9,1:31.717,\N,\N
4130,92,14,1,5,10,1:31.719,\N,\N
4131,92,21,15,11,11,1:31.731,\N,\N
4132,92,32,19,15,12,1:32.332,\N,\N
4133,92,13,15,12,13,1:32.536,\N,\N
4134,92,17,19,14,14,1:32.625,\N,\N
4135,92,2,17,18,15,1:33.506,\N,\N
4136,92,45,17,19,16,1:34.105,\N,\N
4137,92,4,4,8,17,1:34.130,\N,\N
4138,92,46,18,20,18,1:34.584,\N,\N
4139,92,47,18,21,19,1:35.787,\N,\N
4140,92,8,1,6,20,\N,\N,\N
4141,93,18,16,9,1,1:19.753,\N,\N
4142,93,30,6,1,2,1:20.011,\N,\N
4143,93,31,3,3,3,1:20.212,\N,\N
4144,93,22,6,2,4,1:20.451,\N,\N
4145,93,23,3,4,5,1:20.538,\N,\N
4146,93,4,4,8,6,1:20.895,\N,\N
4147,93,11,16,10,7,1:20.913,\N,\N
4148,93,17,19,14,8,1:20.921,\N,\N
4149,93,15,4,7,9,1:21.034,\N,\N
4150,93,43,7,16,10,1:21.087,\N,\N
4151,93,14,1,5,11,1:21.091,\N,\N
4152,93,13,15,12,12,1:21.532,\N,\N
4153,93,44,7,17,13,1:21.558,\N,\N
4154,93,32,19,15,14,1:21.949,\N,\N
4155,93,45,17,19,15,1:23.352,\N,\N
4156,93,2,17,18,16,1:23.488,\N,\N
4157,93,46,18,20,17,1:26.899,\N,\N
4158,93,47,18,21,18,1:46.299,\N,\N
4159,93,21,15,11,19,\N,\N,\N
4160,93,8,1,6,20,\N,\N,\N
4161,94,30,6,1,1,1:15.022,\N,\N
4162,94,31,3,3,2,1:15.639,\N,\N
4163,94,11,16,10,3,1:15.809,\N,\N
4164,94,15,4,7,4,1:16.144,\N,\N
4165,94,22,6,2,5,1:16.272,\N,\N
4166,94,23,3,4,6,1:16.293,\N,\N
4167,94,44,7,17,7,1:16.313,\N,\N
4168,94,4,4,8,8,1:16.422,\N,\N
4169,94,17,19,14,9,1:16.514,\N,\N
4170,94,14,1,5,10,1:16.636,\N,\N
4171,94,43,7,16,11,1:17.038,\N,\N
4172,94,21,15,11,12,1:17.444,\N,\N
4173,94,8,1,6,13,1:17.445,\N,\N
4174,94,18,16,9,14,1:17.575,\N,\N
4175,94,2,17,18,15,1:17.802,\N,\N
4176,94,32,19,15,16,1:17.812,\N,\N
4177,94,13,15,12,17,1:17.866,\N,\N
4178,94,46,18,20,18,1:19.817,\N,\N
4179,94,45,17,19,19,1:20.607,\N,\N
4180,94,47,18,21,20,1:21.470,\N,\N
4181,95,15,4,7,1,1:13.985,\N,\N
4182,95,23,3,4,2,1:14.345,\N,\N
4183,95,18,16,9,3,1:14.396,\N,\N
4184,95,4,4,8,4,1:14.408,\N,\N
4185,95,30,6,1,5,1:14.516,\N,\N
4186,95,8,1,6,6,1:14.592,\N,\N
4187,95,22,6,2,7,1:14.716,\N,\N
4188,95,11,16,10,8,1:14.827,\N,\N
4189,95,14,1,5,9,1:14.951,\N,\N
4190,95,31,3,3,10,1:15.039,\N,\N
4191,95,21,15,11,11,1:15.352,\N,\N
4192,95,17,19,14,12,1:15.725,\N,\N
4193,95,44,7,17,13,1:15.859,\N,\N
4194,95,32,19,15,14,1:15.919,\N,\N
4195,95,43,7,16,15,1:16.169,\N,\N
4196,95,13,15,12,16,1:16.248,\N,\N
4197,95,2,17,18,17,1:16.488,\N,\N
4198,95,45,17,19,18,1:17.443,\N,\N
4199,95,47,18,21,19,1:20.060,\N,\N
4200,95,46,18,20,20,1:20.115,\N,\N
4201,96,30,6,1,1,1:28.351,\N,\N
4202,96,11,16,10,2,1:28.986,\N,\N
4203,96,15,4,7,3,1:29.135,\N,\N
4204,96,8,1,6,4,1:29.137,\N,\N
4205,96,18,16,9,5,1:29.245,\N,\N
4206,96,4,4,8,6,1:29.313,\N,\N
4207,96,22,6,2,7,1:29.353,\N,\N
4208,96,31,3,3,8,1:29.354,\N,\N
4209,96,23,3,4,9,1:29.459,\N,\N
4210,96,44,7,17,10,1:29.697,\N,\N
4211,96,43,7,16,11,1:29.706,\N,\N
4212,96,32,19,15,12,1:31.431,\N,\N
4213,96,2,17,18,13,1:31.604,\N,\N
4214,96,17,19,14,14,1:31.797,\N,\N
4215,96,45,17,19,15,1:31.979,\N,\N
4216,96,13,15,12,16,1:31.982,\N,\N
4217,96,47,18,21,17,1:34.398,\N,\N
4218,96,14,1,5,18,\N,\N,\N
4219,96,21,15,11,19,\N,\N,\N
4220,96,46,18,20,20,\N,\N,\N
4221,97,23,3,4,1,1:12.275,\N,\N
4222,97,18,16,9,2,1:12.341,\N,\N
4223,97,15,4,7,3,1:13.023,\N,\N
4224,97,31,3,3,4,1:13.072,\N,\N
4225,97,4,4,8,5,1:13.308,\N,\N
4226,97,30,6,1,6,1:13.355,\N,\N
4227,97,22,6,2,7,1:13.562,\N,\N
4228,97,8,1,6,8,1:13.595,\N,\N
4229,97,14,1,5,9,1:13.681,\N,\N
4230,97,32,19,15,10,1:14.532,\N,\N
4231,97,21,15,11,11,1:14.674,\N,\N
4232,97,43,7,16,12,1:14.851,\N,\N
4233,97,44,7,17,13,1:14.891,\N,\N
4234,97,17,19,14,14,1:15.148,\N,\N
4235,97,2,17,18,15,1:15.321,\N,\N
4236,97,10,17,19,16,1:16.323,\N,\N
4237,97,11,16,10,17,1:17.004,\N,\N
4238,97,47,18,21,18,1:17.064,\N,\N
4239,97,13,15,12,19,\N,\N,\N
4240,97,46,18,20,20,\N,\N,\N
4241,98,22,6,2,1,1:10.223,\N,\N
4242,98,30,6,1,2,1:10.400,\N,\N
4243,98,11,16,10,3,1:10.601,\N,\N
4244,98,18,16,9,4,1:10.820,\N,\N
4245,98,31,3,3,5,1:11.062,\N,\N
4246,98,23,3,4,6,1:11.106,\N,\N
4247,98,8,1,6,7,1:11.137,\N,\N
4248,98,44,7,17,8,1:11.167,\N,\N
4249,98,4,4,8,9,1:11.185,\N,\N
4250,98,17,19,14,10,1:11.286,\N,\N
4251,98,43,7,16,11,1:11.691,\N,\N
4252,98,14,1,5,12,1:12.026,\N,\N
4253,98,32,19,15,13,1:12.170,\N,\N
4254,98,21,15,11,14,1:12.470,\N,\N
4255,98,13,15,12,15,1:12.721,\N,\N
4256,98,2,17,18,16,1:13.147,\N,\N
4257,98,45,17,19,17,1:13.375,\N,\N
4258,98,46,18,20,18,1:14.010,\N,\N
4259,98,47,18,21,19,1:14.812,\N,\N
4260,98,15,4,7,20,\N,\N,\N
4261,99,4,4,8,1,1:13.698,\N,\N
4262,99,30,6,1,2,1:13.971,\N,\N
4263,99,14,1,5,3,1:13.987,\N,\N
4264,99,18,16,9,4,1:13.995,\N,\N
4265,99,15,4,7,5,1:14.070,\N,\N
4266,99,31,3,3,6,1:14.172,\N,\N
4267,99,11,16,10,7,1:14.240,\N,\N
4268,99,48,3,4,8,1:14.275,\N,\N
4269,99,8,1,6,9,1:14.346,\N,\N
4270,99,22,6,2,10,1:14.478,\N,\N
4271,99,43,7,16,11,1:14.553,\N,\N
4272,99,17,19,14,12,1:14.798,\N,\N
4273,99,32,19,15,13,1:15.065,\N,\N
4274,99,44,7,17,14,1:15.130,\N,\N
4275,99,21,15,11,15,1:16.177,\N,\N
4276,99,13,15,12,16,1:16.200,\N,\N
4277,99,2,17,18,17,1:16.807,\N,\N
4278,99,45,17,19,18,1:17.462,\N,\N
4279,99,46,18,20,19,1:17.913,\N,\N
4280,99,47,18,21,20,1:18.247,\N,\N
4281,100,8,1,6,1,1:18.233,\N,\N
4282,100,22,6,2,2,1:18.305,\N,\N
4283,100,18,16,9,3,1:18.580,\N,\N
4284,100,30,6,1,4,1:18.710,\N,\N
4285,100,15,4,7,5,1:18.715,\N,\N
4286,100,4,4,8,6,1:18.811,\N,\N
4287,100,14,1,5,7,1:19.148,\N,\N
4288,100,31,3,3,8,1:19.378,\N,\N
4289,100,11,16,10,9,1:19.688,\N,\N
4290,100,17,19,14,10,1:20.004,\N,\N
4291,100,13,15,12,11,1:20.202,\N,\N
4292,100,44,7,17,12,1:20.335,\N,\N
4293,100,48,3,4,13,1:20.335,\N,\N
4294,100,43,7,16,14,1:20.545,\N,\N
4295,100,32,19,15,15,1:21.559,\N,\N
4296,100,45,17,19,16,1:22.458,\N,\N
4297,100,2,17,18,17,1:22.677,\N,\N
4298,100,46,18,20,18,1:23.437,\N,\N
4299,100,47,18,21,19,1:24.117,\N,\N
4300,100,21,15,11,20,\N,\N,\N
4301,101,30,6,1,1,1:13.306,\N,\N
4302,101,31,3,3,2,1:13.668,\N,\N
4303,101,18,16,9,3,1:13.674,\N,\N
4304,101,8,1,6,4,1:13.690,\N,\N
4305,101,14,1,5,5,1:13.821,\N,\N
4306,101,4,4,8,6,1:13.874,\N,\N
4307,101,15,4,7,7,1:14.134,\N,\N
4308,101,22,6,2,8,1:14.278,\N,\N
